generation,timestep,reward
2658,7974,20.8148
2660,7980,20.6456
2662,7986,21.6539
2664,7992,20.9667
2666,7998,21.8465
2668,8004,21.3609
2670,8010,7.3035
2672,8016,22.0583
2674,8022,21.5672
2676,8028,20.7781
2678,8034,21.9206
2680,8040,-5.0659
2682,8046,22.4484
2684,8052,21.3708
2686,8058,21.1961
2688,8064,21.4094
2690,8070,21.0728
2692,8076,22.4822
2694,8082,20.727
2696,8088,20.788
2698,8094,20.8185
2700,8100,20.6684
2702,8106,21.2121
2704,8112,21.9156
2706,8118,20.9598
2708,8124,21.6544
2710,8130,21.962
2712,8136,8.2022
2714,8142,21.2861
2716,8148,20.6292
2718,8154,21.2762
2720,8160,20.813
2722,8166,21.1261
2724,8172,20.8834
2726,8178,22.302
2728,8184,20.9018
2730,8190,21.8739
2732,8196,21.741
2734,8202,20.3665
2736,8208,21.1097
2738,8214,21.564
2740,8220,22.533
2742,8226,21.9244
2744,8232,21.7654
2746,8238,20.881
2748,8244,21.8066
2750,8250,21.4089
2752,8256,20.9096
2754,8262,20.4904
2756,8268,21.9636
2758,8274,7.2532
2760,8280,-4.9548
2762,8286,7.1376
2764,8292,21.475
2766,8298,21.5565
2768,8304,7.0858
2770,8310,21.3078
2772,8316,21.4455
2774,8322,22.2401
2776,8328,21.2801
2778,8334,21.2363
2780,8340,21.7699
2782,8346,21.6337
2784,8352,22.5335
2786,8358,20.6259
2788,8364,22.4446
2790,8370,20.9532
2792,8376,20.6519
2794,8382,20.7808
2796,8388,20.8962
2798,8394,21.4541
2800,8400,21.8861
2802,8406,20.858
2804,8412,20.6509
2806,8418,21.7945
2808,8424,20.9339
2810,8430,21.3203
2812,8436,22.384
2814,8442,21.7291
2816,8448,21.2158
2818,8454,21.6976
2820,8460,22.1401
2822,8466,21.7802
2824,8472,22.2949
2826,8478,21.1639
2828,8484,21.3011
2830,8490,21.1571
2832,8496,23.7339
2834,8502,22.1281
2836,8508,21.5113
2838,8514,21.8008
2840,8520,20.6275
2842,8526,21.5668
2844,8532,21.9936
2846,8538,21.9462
2848,8544,21.4496
2850,8550,20.5964
2852,8556,20.9714
2854,8562,20.7692
2856,8568,22.4375
2858,8574,-18.8983
2860,8580,20.7293
2862,8586,21.724
2864,8592,21.0001
2866,8598,22.9837
2868,8604,21.3317
2870,8610,20.9253
2872,8616,21.1673
2874,8622,20.971
2876,8628,20.7576
2878,8634,21.4315
2880,8640,21.5557
2882,8646,22.021
2884,8652,-5.9295
2886,8658,22.0432
2888,8664,21.6291
2890,8670,21.8215
2892,8676,21.7635
2894,8682,21.2175
2896,8688,21.0365
2898,8694,21.7599
2900,8700,21.7168
2902,8706,21.6262
2904,8712,21.2772
2906,8718,20.6027
2908,8724,22.3973
2910,8730,21.4842
2912,8736,22.0262
2914,8742,22.2527
2916,8748,20.8504
2918,8754,21.4708
2920,8760,20.923
2922,8766,7.2834
2924,8772,21.4008
2926,8778,21.2938
2928,8784,8.0011
2930,8790,20.9326
2932,8796,21.3502
2934,8802,21.1044
2936,8808,21.2092
2938,8814,20.317
2940,8820,21.3781
2942,8826,21.0417
2944,8832,21.577
2946,8838,21.3437
2948,8844,20.5545
2950,8850,20.8251
2952,8856,21.1046
2954,8862,20.4346
2956,8868,20.8691
2958,8874,22.1751
2960,8880,20.4753
2962,8886,21.2467
2964,8892,21.3808
2966,8898,21.9523
2968,8904,20.6746
2970,8910,21.0559
2972,8916,22.302
2974,8922,22.5367
2976,8928,21.0616
2978,8934,22.5331
2980,8940,20.3432
2982,8946,21.3944
2984,8952,20.6868
2986,8958,21.1321
2988,8964,21.3869
2990,8970,21.585
2992,8976,21.7484
2994,8982,20.4122
2996,8988,21.8422
2998,8994,7.6638
3000,9000,22.4852
3002,9006,21.5194
3004,9012,20.4022
3006,9018,20.8007
3008,9024,21.4262
3010,9030,22.9421
3012,9036,21.5004
3014,9042,20.6884
3016,9048,21.3527
3018,9054,21.1679
3020,9060,20.8499
3022,9066,23.0658
3024,9072,21.7032
3026,9078,21.6754
3028,9084,20.4285
3030,9090,21.1044
3032,9096,22.7289
3034,9102,20.6713
3036,9108,22.9751
3038,9114,22.6213
3040,9120,20.8859
3042,9126,20.8813
3044,9132,21.4204
3046,9138,21.0835
3048,9144,20.9796
3050,9150,21.1159
3052,9156,20.4854
3054,9162,20.6737
3056,9168,20.6488
3058,9174,21.8564
3060,9180,21.118
3062,9186,21.4838
3064,9192,21.894
3066,9198,20.5086
3068,9204,20.803
3070,9210,21.5464
3072,9216,22.2652
3074,9222,21.4676
3076,9228,20.9803
3078,9234,21.437
3080,9240,21.4228
3082,9246,21.4882
3084,9252,20.988
3086,9258,21.8642
3088,9264,20.9619
3090,9270,21.3934
3092,9276,21.6539
3094,9282,21.2125
3096,9288,21.0569
3098,9294,21.6016
3100,9300,21.2125
3102,9306,21.5765
3104,9312,21.8369
3106,9318,21.4501
3108,9324,22.2108
3110,9330,21.5743
3112,9336,21.6833
3114,9342,21.547
3116,9348,21.6539
3118,9354,21.6016
3120,9360,21.979
3122,9366,21.2419
3124,9372,21.5449
3126,9378,20.6426
3128,9384,21.4501
3130,9390,20.9499
3132,9396,21.5024
3134,9402,22.0299
3136,9408,21.849
3138,9414,21.8642
3140,9420,21.74
3142,9426,20.7984
3144,9432,22.2359
3146,9438,21.8915
3148,9444,21.3073
3150,9450,21.6582
3152,9456,21.2125
3154,9462,21.631
3156,9468,21.4121
3158,9474,21.1013
3160,9480,21.6833
3162,9486,22.4462
3164,9492,21.2692
3166,9498,21.5591
3168,9504,21.1831
3170,9510,21.8097
3172,9516,21.0589
3174,9522,21.6855
3176,9528,21.267
3178,9534,21.2125
3180,9540,22.2359
3182,9546,21.5176
3184,9552,21.5591
3186,9558,21.9732
3188,9564,21.6037
3190,9570,21.4228
3192,9576,21.3661
3194,9582,20.9204
3196,9588,21.623
3198,9594,21.1013
3200,9600,21.1308
3202,9606,21.5024
3204,9612,20.5394
3206,9618,21.4479
3208,9624,20.8565
3210,9630,22.0996
3212,9636,21.1155
3214,9642,20.5193
3216,9648,21.4773
3218,9654,20.9358
3220,9660,21.2679
3222,9666,21.331
3224,9672,21.9309
3226,9678,22.4344
3228,9684,20.8964
3230,9690,22.4645
3232,9696,22.0653
3234,9702,21.0878
3236,9708,21.8403
3238,9714,21.5146
3240,9720,21.2802
3242,9726,21.6923
3244,9732,20.7093
3246,9738,22.4154
3248,9744,21.4115
3250,9750,21.3236
3252,9756,21.5746
3254,9762,21.6644
3256,9768,21.4814
3258,9774,22.2437
3260,9780,21.7107
3262,9786,20.896
3264,9792,22.2897
3266,9798,22.395
3268,9804,21.2103
3270,9810,21.7976
3272,9816,21.5591
3274,9822,21.672
3276,9828,21.5043
3278,9834,20.9691
3280,9840,21.2021
3282,9846,21.2432
3284,9852,20.897
3286,9858,22.0859
3288,9864,21.199
3290,9870,21.914
3292,9876,21.4303
3294,9882,21.59
3296,9888,21.3849
3298,9894,21.7271
3300,9900,21.8876
3302,9906,21.5455
3304,9912,20.4481
3306,9918,21.5871
3308,9924,21.4849
3310,9930,21.9005
3312,9936,22.5143
3314,9942,21.0984
3316,9948,21.7274
3318,9954,21.9726
3320,9960,22.2426
3322,9966,20.885
3324,9972,21.8941
3326,9978,21.2787
3328,9984,20.9464
3330,9990,21.6125
3332,9996,21.4194
3334,10002,20.9653
